datetime,consumption
2016-08-20 08:00:00,535.0
2016-08-20 08:30:00,1352.0
2016-08-20 09:00:00,411.0
2016-08-20 09:30:00,387.0
2016-08-20 10:00:00,220.0
2016-08-20 10:30:00,215.0
2016-08-20 11:00:00,215.0
2016-08-20 11:30:00,215.0
2016-08-20 12:00:00,228.0
2016-08-20 12:30:00,315.0
2016-08-20 13:00:00,265.0
2016-08-20 13:30:00,216.0
2016-08-20 14:00:00,817.0
2016-08-20 14:30:00,264.0
2016-08-20 15:00:00,350.0
2016-08-20 15:30:00,355.0
2016-08-20 16:00:00,310.0
2016-08-20 16:30:00,2644.0
2016-08-20 17:00:00,2383.0
2016-08-20 17:30:00,914.0
2016-08-20 18:00:00,2144.0
2016-08-20 18:30:00,1670.0
2016-08-20 19:00:00,2754.0
2016-08-20 19:30:00,3978.0
2016-08-20 20:00:00,2661.0
2016-08-20 20:30:00,1890.0
2016-08-20 21:00:00,1503.0
2016-08-20 21:30:00,1544.0
2016-08-20 22:00:00,1355.0
2016-08-20 22:30:00,942.0
2016-08-20 23:00:00,696.0
2016-08-20 23:30:00,454.0
2016-08-21 00:00:00,419.0
2016-08-21 00:30:00,417.0
2016-08-21 01:00:00,417.0
2016-08-21 01:30:00,310.0
2016-08-21 02:00:00,300.0
2016-08-21 02:30:00,320.0
2016-08-21 03:00:00,376.0
2016-08-21 03:30:00,316.0
2016-08-21 04:00:00,313.0
2016-08-21 04:30:00,312.0
2016-08-21 05:00:00,238.0
2016-08-21 05:30:00,226.0
2016-08-21 06:00:00,225.0
2016-08-21 06:30:00,450.0
2016-08-21 07:00:00,359.0
2016-08-21 07:30:00,409.0
2016-08-21 08:00:00,322.0
2016-08-21 08:30:00,307.0
2016-08-21 09:00:00,283.0
2016-08-21 09:30:00,252.0
2016-08-21 10:00:00,224.0
2016-08-21 10:30:00,224.0
2016-08-21 11:00:00,223.0
2016-08-21 11:30:00,222.0
2016-08-21 12:00:00,221.0
2016-08-21 12:30:00,893.0
2016-08-21 13:00:00,390.0
2016-08-21 13:30:00,777.0
2016-08-21 14:00:00,1943.0
2016-08-21 14:30:00,2827.0
2016-08-21 15:00:00,5631.0
2016-08-21 15:30:00,3182.0
2016-08-21 16:00:00,2882.0
2016-08-21 16:30:00,2260.0
2016-08-21 17:00:00,2649.0
2016-08-21 17:30:00,2346.0
2016-08-21 18:00:00,471.0
2016-08-21 18:30:00,770.0
2016-08-21 19:00:00,1203.0
2016-08-21 19:30:00,2567.0
2016-08-21 20:00:00,3438.0
2016-08-21 20:30:00,3206.0
2016-08-21 21:00:00,3252.0
2016-08-21 21:30:00,2526.0
2016-08-21 22:00:00,1222.0
2016-08-21 22:30:00,1805.0
2016-08-21 23:00:00,430.0
2016-08-21 23:30:00,521.0
2016-08-22 00:00:00,612.0
2016-08-22 00:30:00,567.0
2016-08-22 01:00:00,504.0
2016-08-22 01:30:00,338.0
2016-08-22 02:00:00,325.0
2016-08-22 02:30:00,340.0
2016-08-22 03:00:00,310.0
2016-08-22 03:30:00,226.0
2016-08-22 04:00:00,224.0
2016-08-22 04:30:00,222.0
2016-08-22 05:00:00,325.0
2016-08-22 05:30:00,308.0
2016-08-22 06:00:00,227.0
2016-08-22 06:30:00,219.0
2016-08-22 07:00:00,454.0
2016-08-22 07:30:00,1183.0
2016-08-22 08:00:00,219.0
2016-08-22 08:30:00,217.0
2016-08-22 09:00:00,275.0
2016-08-22 09:30:00,352.0
2016-08-22 10:00:00,375.0
2016-08-22 10:30:00,447.0
2016-08-22 11:00:00,1560.0
2016-08-22 11:30:00,3544.0
2016-08-22 12:00:00,2472.0
2016-08-22 12:30:00,1074.0
2016-08-22 13:00:00,1803.0
2016-08-22 13:30:00,4412.0
2016-08-22 14:00:00,903.0
2016-08-22 14:30:00,701.0
2016-08-22 15:00:00,355.0
2016-08-22 15:30:00,1090.0
2016-08-22 16:00:00,5216.0
2016-08-22 16:30:00,2504.0
2016-08-22 17:00:00,2747.0
2016-08-22 17:30:00,2846.0
2016-08-22 18:00:00,1667.0
2016-08-22 18:30:00,1800.0
2016-08-22 19:00:00,3328.0
2016-08-22 19:30:00,1774.0
2016-08-22 20:00:00,1030.0
2016-08-22 20:30:00,1055.0
2016-08-22 21:00:00,1848.0
2016-08-22 21:30:00,2737.0
2016-08-22 22:00:00,1550.0
2016-08-22 22:30:00,980.0
2016-08-22 23:00:00,760.0
2016-08-22 23:30:00,596.0
2016-08-23 00:00:00,485.0
2016-08-23 00:30:00,325.0
2016-08-23 01:00:00,286.0
2016-08-23 01:30:00,415.0
2016-08-23 02:00:00,402.0
2016-08-23 02:30:00,371.0
2016-08-23 03:00:00,298.0
2016-08-23 03:30:00,282.0
2016-08-23 04:00:00,282.0
2016-08-23 04:30:00,283.0
2016-08-23 05:00:00,283.0
2016-08-23 05:30:00,298.0
2016-08-23 06:00:00,315.0
2016-08-23 06:30:00,383.0
2016-08-23 07:00:00,320.0
2016-08-23 07:30:00,583.0
2016-08-23 08:00:00,464.0
2016-08-23 08:30:00,796.0
2016-08-23 09:00:00,364.0
2016-08-23 09:30:00,245.0
2016-08-23 10:00:00,311.0
2016-08-23 10:30:00,289.0
2016-08-23 11:00:00,1347.0
2016-08-23 11:30:00,316.0
2016-08-23 12:00:00,1177.0
2016-08-23 12:30:00,605.0
2016-08-23 13:00:00,1696.0
2016-08-23 13:30:00,3416.0
2016-08-23 14:00:00,5094.0
2016-08-23 14:30:00,4876.0
2016-08-23 15:00:00,3352.0
2016-08-23 15:30:00,1238.0
2016-08-23 16:00:00,987.0
2016-08-23 16:30:00,2957.0
2016-08-23 17:00:00,1842.0
2016-08-23 17:30:00,4059.0
2016-08-23 18:00:00,5262.0
2016-08-23 18:30:00,3148.0
2016-08-23 19:00:00,1478.0
2016-08-23 19:30:00,530.0
2016-08-23 20:00:00,1232.0
2016-08-23 20:30:00,841.0
2016-08-23 21:00:00,638.0
2016-08-23 21:30:00,698.0
2016-08-23 22:00:00,724.0
2016-08-23 22:30:00,584.0
2016-08-23 23:00:00,314.0
2016-08-23 23:30:00,312.0
2016-08-24 00:00:00,314.0
2016-08-24 00:30:00,391.0
2016-08-24 01:00:00,437.0
2016-08-24 01:30:00,401.0
2016-08-24 02:00:00,316.0
2016-08-24 02:30:00,316.0
2016-08-24 03:00:00,312.0
2016-08-24 03:30:00,313.0
2016-08-24 04:00:00,314.0
2016-08-24 04:30:00,316.0
2016-08-24 05:00:00,535.0
2016-08-24 05:30:00,396.0
2016-08-24 06:00:00,247.0
2016-08-24 06:30:00,222.0
2016-08-24 07:00:00,219.0
2016-08-24 07:30:00,216.0
2016-08-24 08:00:00,214.0
2016-08-24 08:30:00,215.0
2016-08-24 09:00:00,304.0
2016-08-24 09:30:00,842.0
2016-08-24 10:00:00,474.0
2016-08-24 10:30:00,3365.0
2016-08-24 11:00:00,5384.0
2016-08-24 11:30:00,4699.0
2016-08-24 12:00:00,5167.0
2016-08-24 12:30:00,2701.0
2016-08-24 13:00:00,6849.0
2016-08-24 13:30:00,3316.0
2016-08-24 14:00:00,2448.0
2016-08-24 14:30:00,2169.0
2016-08-24 15:00:00,1872.0
2016-08-24 15:30:00,2632.0
2016-08-24 16:00:00,1558.0
2016-08-24 16:30:00,734.0
2016-08-24 17:00:00,3350.0
2016-08-24 17:30:00,3403.0
2016-08-24 18:00:00,1958.0
2016-08-24 18:30:00,1539.0
2016-08-24 19:00:00,1404.0
2016-08-24 19:30:00,717.0
2016-08-24 20:00:00,699.0
2016-08-24 20:30:00,788.0
2016-08-24 21:00:00,970.0
2016-08-24 21:30:00,1252.0
2016-08-24 22:00:00,970.0
2016-08-24 22:30:00,925.0
2016-08-24 23:00:00,634.0
2016-08-24 23:30:00,283.0
2016-08-25 00:00:00,345.0
2016-08-25 00:30:00,377.0
2016-08-25 01:00:00,353.0
2016-08-25 01:30:00,258.0
2016-08-25 02:00:00,249.0
2016-08-25 02:30:00,249.0
2016-08-25 03:00:00,248.0
2016-08-25 03:30:00,251.0
2016-08-25 04:00:00,246.0
2016-08-25 04:30:00,343.0
2016-08-25 05:00:00,320.0
2016-08-25 05:30:00,245.0
2016-08-25 06:00:00,249.0
2016-08-25 06:30:00,462.0
2016-08-25 07:00:00,521.0
2016-08-25 07:30:00,2376.0
2016-08-25 08:00:00,1475.0
2016-08-25 08:30:00,1662.0
2016-08-25 09:00:00,1399.0
2016-08-25 09:30:00,695.0
2016-08-25 10:00:00,244.0
2016-08-25 10:30:00,242.0
2016-08-25 11:00:00,242.0
2016-08-25 11:30:00,538.0
2016-08-25 12:00:00,331.0
2016-08-25 12:30:00,732.0
2016-08-25 13:00:00,498.0
2016-08-25 13:30:00,490.0
2016-08-25 14:00:00,453.0
2016-08-25 14:30:00,2976.0
2016-08-25 15:00:00,3216.0
2016-08-25 15:30:00,1620.0
2016-08-25 16:00:00,993.0
2016-08-25 16:30:00,879.0
2016-08-25 17:00:00,5361.0
2016-08-25 17:30:00,3396.0
2016-08-25 18:00:00,1226.0
2016-08-25 18:30:00,1264.0
2016-08-25 19:00:00,935.0
2016-08-25 19:30:00,657.0
2016-08-25 20:00:00,979.0
2016-08-25 20:30:00,876.0
2016-08-25 21:00:00,1110.0
2016-08-25 21:30:00,2502.0
2016-08-25 22:00:00,2163.0
2016-08-25 22:30:00,1300.0
2016-08-25 23:00:00,665.0
2016-08-25 23:30:00,620.0
2016-08-26 00:00:00,528.0
2016-08-26 00:30:00,262.0
2016-08-26 01:00:00,223.0
2016-08-26 01:30:00,329.0
2016-08-26 02:00:00,280.0
2016-08-26 02:30:00,231.0
2016-08-26 03:00:00,264.0
2016-08-26 03:30:00,218.0
2016-08-26 04:00:00,218.0
2016-08-26 04:30:00,311.0
2016-08-26 05:00:00,300.0
2016-08-26 05:30:00,217.0
2016-08-26 06:00:00,216.0
2016-08-26 06:30:00,216.0
2016-08-26 07:00:00,565.0
2016-08-26 07:30:00,272.0
2016-08-26 08:00:00,1258.0
2016-08-26 08:30:00,740.0
2016-08-26 09:00:00,485.0
2016-08-26 09:30:00,363.0
2016-08-26 10:00:00,511.0
2016-08-26 10:30:00,1210.0
2016-08-26 11:00:00,1262.0
2016-08-26 11:30:00,866.0
2016-08-26 12:00:00,1255.0
2016-08-26 12:30:00,967.0
2016-08-26 13:00:00,1277.0
2016-08-26 13:30:00,1926.0
2016-08-26 14:00:00,1193.0
2016-08-26 14:30:00,588.0
2016-08-26 15:00:00,1601.0
2016-08-26 15:30:00,848.0
2016-08-26 16:00:00,757.0
2016-08-26 16:30:00,2971.0
2016-08-26 17:00:00,2364.0
2016-08-26 17:30:00,977.0
2016-08-26 18:00:00,1151.0
2016-08-26 18:30:00,3412.0
2016-08-26 19:00:00,1947.0
2016-08-26 19:30:00,1103.0
2016-08-26 20:00:00,856.0
2016-08-26 20:30:00,1791.0
2016-08-26 21:00:00,1396.0
2016-08-26 21:30:00,2601.0
2016-08-26 22:00:00,1838.0
2016-08-26 22:30:00,1193.0
2016-08-26 23:00:00,403.0
2016-08-26 23:30:00,366.0
2016-08-27 00:00:00,218.0
2016-08-27 00:30:00,218.0
2016-08-27 01:00:00,217.0
2016-08-27 01:30:00,315.0
2016-08-27 02:00:00,288.0
2016-08-27 02:30:00,222.0
2016-08-27 03:00:00,216.0
2016-08-27 03:30:00,218.0
2016-08-27 04:00:00,218.0
2016-08-27 04:30:00,257.0
2016-08-27 05:00:00,314.0
2016-08-27 05:30:00,239.0
2016-08-27 06:00:00,216.0
2016-08-27 06:30:00,437.0
2016-08-27 07:00:00,214.0
2016-08-27 07:30:00,243.0
2016-08-27 08:00:00,4569.0
2016-08-27 08:30:00,1238.0
2016-08-27 09:00:00,2637.0
2016-08-27 09:30:00,731.0
2016-08-27 10:00:00,610.0
2016-08-27 10:30:00,822.0
2016-08-27 11:00:00,213.0
2016-08-27 11:30:00,643.0
2016-08-27 12:00:00,292.0
2016-08-27 12:30:00,572.0
2016-08-27 13:00:00,985.0
2016-08-27 13:30:00,827.0
2016-08-27 14:00:00,868.0
2016-08-27 14:30:00,2583.0
2016-08-27 15:00:00,2229.0
2016-08-27 15:30:00,3216.0
2016-08-27 16:00:00,2531.0
2016-08-27 16:30:00,4354.0
2016-08-27 17:00:00,3949.0
2016-08-27 17:30:00,3256.0
2016-08-27 18:00:00,1447.0
2016-08-27 18:30:00,1795.0
2016-08-27 19:00:00,3556.0
2016-08-27 19:30:00,2705.0
2016-08-27 20:00:00,2023.0
2016-08-27 20:30:00,1227.0
2016-08-27 21:00:00,959.0
2016-08-27 21:30:00,1032.0
2016-08-27 22:00:00,1210.0
2016-08-27 22:30:00,1237.0
2016-08-27 23:00:00,1201.0
2016-08-27 23:30:00,927.0
2016-08-28 00:00:00,645.0
2016-08-28 00:30:00,637.0
2016-08-28 01:00:00,419.0
2016-08-28 01:30:00,327.0
2016-08-28 02:00:00,328.0
2016-08-28 02:30:00,308.0
2016-08-28 03:00:00,237.0
2016-08-28 03:30:00,225.0
2016-08-28 04:00:00,218.0
2016-08-28 04:30:00,218.0
2016-08-28 05:00:00,218.0
2016-08-28 05:30:00,219.0
2016-08-28 06:00:00,300.0
2016-08-28 06:30:00,536.0
2016-08-28 07:00:00,370.0
2016-08-28 07:30:00,291.0
2016-08-28 08:00:00,469.0
2016-08-28 08:30:00,277.0
2016-08-28 09:00:00,306.0
2016-08-28 09:30:00,263.0
2016-08-28 10:00:00,229.0
2016-08-28 10:30:00,216.0
2016-08-28 11:00:00,1085.0
2016-08-28 11:30:00,1100.0
2016-08-28 12:00:00,1790.0
2016-08-28 12:30:00,2078.0
2016-08-28 13:00:00,2148.0
2016-08-28 13:30:00,1244.0
2016-08-28 14:00:00,2665.0
2016-08-28 14:30:00,576.0
2016-08-28 15:00:00,583.0
2016-08-28 15:30:00,537.0
2016-08-28 16:00:00,1202.0
2016-08-28 16:30:00,1341.0
2016-08-28 17:00:00,4082.0
2016-08-28 17:30:00,2693.0
2016-08-28 18:00:00,842.0
2016-08-28 18:30:00,1097.0
2016-08-28 19:00:00,762.0
2016-08-28 19:30:00,1541.0
2016-08-28 20:00:00,4501.0
2016-08-28 20:30:00,3769.0
2016-08-28 21:00:00,2090.0
2016-08-28 21:30:00,4235.0
2016-08-28 22:00:00,2159.0
2016-08-28 22:30:00,929.0
2016-08-28 23:00:00,350.0
2016-08-28 23:30:00,249.0
2016-08-29 00:00:00,239.0
2016-08-29 00:30:00,219.0
2016-08-29 01:00:00,220.0
2016-08-29 01:30:00,281.0
2016-08-29 02:00:00,269.0
2016-08-29 02:30:00,290.0
2016-08-29 03:00:00,329.0
2016-08-29 03:30:00,273.0
2016-08-29 04:00:00,222.0
2016-08-29 04:30:00,220.0
2016-08-29 05:00:00,229.0
2016-08-29 05:30:00,218.0
2016-08-29 06:00:00,217.0
2016-08-29 06:30:00,415.0
2016-08-29 07:00:00,325.0
2016-08-29 07:30:00,453.0
2016-08-29 08:00:00,216.0
2016-08-29 08:30:00,214.0
2016-08-29 09:00:00,215.0
2016-08-29 09:30:00,215.0
2016-08-29 10:00:00,215.0
2016-08-29 10:30:00,657.0
2016-08-29 11:00:00,483.0
2016-08-29 11:30:00,430.0
2016-08-29 12:00:00,305.0
2016-08-29 12:30:00,466.0
2016-08-29 13:00:00,765.0
2016-08-29 13:30:00,964.0
2016-08-29 14:00:00,796.0
2016-08-29 14:30:00,645.0
2016-08-29 15:00:00,1592.0
2016-08-29 15:30:00,2082.0
2016-08-29 16:00:00,2680.0
2016-08-29 16:30:00,1221.0
2016-08-29 17:00:00,574.0
2016-08-29 17:30:00,666.0
2016-08-29 18:00:00,723.0
2016-08-29 18:30:00,2422.0
2016-08-29 19:00:00,4732.0
2016-08-29 19:30:00,3481.0
2016-08-29 20:00:00,1090.0
2016-08-29 20:30:00,1384.0
2016-08-29 21:00:00,1250.0
2016-08-29 21:30:00,1129.0
2016-08-29 22:00:00,1310.0
2016-08-29 22:30:00,1179.0
2016-08-29 23:00:00,761.0
2016-08-29 23:30:00,348.0
2016-08-30 00:00:00,329.0
2016-08-30 00:30:00,268.0
2016-08-30 01:00:00,243.0
2016-08-30 01:30:00,243.0
2016-08-30 02:00:00,244.0
2016-08-30 02:30:00,244.0
2016-08-30 03:00:00,249.0
2016-08-30 03:30:00,244.0
2016-08-30 04:00:00,359.0
2016-08-30 04:30:00,299.0
2016-08-30 05:00:00,347.0
2016-08-30 05:30:00,333.0
2016-08-30 06:00:00,332.0
2016-08-30 06:30:00,328.0
2016-08-30 07:00:00,310.0
2016-08-30 07:30:00,239.0
2016-08-30 08:00:00,240.0
2016-08-30 08:30:00,651.0
2016-08-30 09:00:00,1678.0
2016-08-30 09:30:00,426.0
2016-08-30 10:00:00,277.0
2016-08-30 10:30:00,844.0
2016-08-30 11:00:00,2586.0
2016-08-30 11:30:00,1997.0
2016-08-30 12:00:00,606.0
2016-08-30 12:30:00,836.0
2016-08-30 13:00:00,549.0
2016-08-30 13:30:00,1775.0
2016-08-30 14:00:00,587.0
2016-08-30 14:30:00,2680.0
2016-08-30 15:00:00,1467.0
2016-08-30 15:30:00,1778.0
2016-08-30 16:00:00,3950.0
2016-08-30 16:30:00,2243.0
2016-08-30 17:00:00,709.0
2016-08-30 17:30:00,1544.0
2016-08-30 18:00:00,801.0
2016-08-30 18:30:00,1135.0
2016-08-30 19:00:00,545.0
2016-08-30 19:30:00,1826.0
2016-08-30 20:00:00,979.0
2016-08-30 20:30:00,1081.0
2016-08-30 21:00:00,4041.0
2016-08-30 21:30:00,2183.0
2016-08-30 22:00:00,883.0
2016-08-30 22:30:00,814.0
2016-08-30 23:00:00,840.0
2016-08-30 23:30:00,711.0
2016-08-31 00:00:00,687.0
2016-08-31 00:30:00,510.0
2016-08-31 01:00:00,232.0
2016-08-31 01:30:00,232.0
2016-08-31 02:00:00,270.0
2016-08-31 02:30:00,329.0
2016-08-31 03:00:00,318.0
2016-08-31 03:30:00,275.0
2016-08-31 04:00:00,233.0
2016-08-31 04:30:00,231.0
2016-08-31 05:00:00,231.0
2016-08-31 05:30:00,235.0
2016-08-31 06:00:00,232.0
2016-08-31 06:30:00,232.0
2016-08-31 07:00:00,239.0
2016-08-31 07:30:00,335.0
2016-08-31 08:00:00,579.0
2016-08-31 08:30:00,411.0
2016-08-31 09:00:00,283.0
2016-08-31 09:30:00,511.0
2016-08-31 10:00:00,503.0
2016-08-31 10:30:00,1912.0
2016-08-31 11:00:00,4158.0
2016-08-31 11:30:00,3202.0
2016-08-31 12:00:00,2057.0
2016-08-31 12:30:00,1764.0
2016-08-31 13:00:00,3153.0
2016-08-31 13:30:00,594.0
2016-08-31 14:00:00,1268.0
2016-08-31 14:30:00,1641.0
2016-08-31 15:00:00,3900.0
2016-08-31 15:30:00,2915.0
2016-08-31 16:00:00,2795.0
2016-08-31 16:30:00,2783.0
2016-08-31 17:00:00,2503.0
2016-08-31 17:30:00,1297.0
2016-08-31 18:00:00,595.0
2016-08-31 18:30:00,1215.0
2016-08-31 19:00:00,1395.0
2016-08-31 19:30:00,1097.0
2016-08-31 20:00:00,1252.0
2016-08-31 20:30:00,1572.0
2016-08-31 21:00:00,1847.0
2016-08-31 21:30:00,1578.0
2016-08-31 22:00:00,1601.0
2016-08-31 22:30:00,1456.0
2016-08-31 23:00:00,913.0
2016-08-31 23:30:00,618.0
2016-09-01 00:00:00,544.0
2016-09-01 00:30:00,601.0
2016-09-01 01:00:00,600.0
2016-09-01 01:30:00,647.0
2016-09-01 02:00:00,572.0
2016-09-01 02:30:00,479.0
2016-09-01 03:00:00,356.0
2016-09-01 03:30:00,336.0
2016-09-01 04:00:00,335.0
2016-09-01 04:30:00,330.0
2016-09-01 05:00:00,327.0
2016-09-01 05:30:00,326.0
2016-09-01 06:00:00,252.0
2016-09-01 06:30:00,464.0
2016-09-01 07:00:00,740.0
2016-09-01 07:30:00,1454.0
2016-09-01 08:00:00,330.0
2016-09-01 08:30:00,400.0
2016-09-01 09:00:00,340.0
2016-09-01 09:30:00,329.0
2016-09-01 10:00:00,326.0
2016-09-01 10:30:00,324.0
2016-09-01 11:00:00,326.0
2016-09-01 11:30:00,245.0
2016-09-01 12:00:00,240.0
2016-09-01 12:30:00,241.0
2016-09-01 13:00:00,240.0
2016-09-01 13:30:00,730.0
2016-09-01 14:00:00,771.0
2016-09-01 14:30:00,3329.0
2016-09-01 15:00:00,4336.0
2016-09-01 15:30:00,2890.0
2016-09-01 16:00:00,716.0
2016-09-01 16:30:00,628.0
2016-09-01 17:00:00,478.0
2016-09-01 17:30:00,404.0
2016-09-01 18:00:00,365.0
2016-09-01 18:30:00,362.0
2016-09-01 19:00:00,452.0
2016-09-01 19:30:00,861.0
2016-09-01 20:00:00,721.0
2016-09-01 20:30:00,2903.0
2016-09-01 21:00:00,3155.0
2016-09-01 21:30:00,1575.0
2016-09-01 22:00:00,857.0
2016-09-01 22:30:00,501.0
2016-09-01 23:00:00,375.0
2016-09-01 23:30:00,356.0
2016-09-02 00:00:00,333.0
2016-09-02 00:30:00,346.0
2016-09-02 01:00:00,302.0
2016-09-02 01:30:00,244.0
2016-09-02 02:00:00,243.0
2016-09-02 02:30:00,252.0
2016-09-02 03:00:00,243.0
2016-09-02 03:30:00,243.0
2016-09-02 04:00:00,244.0
2016-09-02 04:30:00,244.0
2016-09-02 05:00:00,247.0
2016-09-02 05:30:00,242.0
2016-09-02 06:00:00,248.0
2016-09-02 06:30:00,649.0
2016-09-02 07:00:00,708.0
2016-09-02 07:30:00,970.0
2016-09-02 08:00:00,1749.0
2016-09-02 08:30:00,1716.0
2016-09-02 09:00:00,756.0
2016-09-02 09:30:00,388.0
2016-09-02 10:00:00,303.0
2016-09-02 10:30:00,301.0
2016-09-02 11:00:00,298.0
2016-09-02 11:30:00,299.0
2016-09-02 12:00:00,328.0
2016-09-02 12:30:00,399.0
2016-09-02 13:00:00,389.0
2016-09-02 13:30:00,384.0
2016-09-02 14:00:00,357.0
2016-09-02 14:30:00,298.0
2016-09-02 15:00:00,299.0
2016-09-02 15:30:00,299.0
2016-09-02 16:00:00,393.0
2016-09-02 16:30:00,1394.0
2016-09-02 17:00:00,4460.0
2016-09-02 17:30:00,4814.0
2016-09-02 18:00:00,1163.0
2016-09-02 18:30:00,835.0
2016-09-02 19:00:00,990.0
2016-09-02 19:30:00,2061.0
2016-09-02 20:00:00,1265.0
2016-09-02 20:30:00,2525.0
2016-09-02 21:00:00,3452.0
2016-09-02 21:30:00,2355.0
2016-09-02 22:00:00,712.0
2016-09-02 22:30:00,881.0
2016-09-02 23:00:00,442.0
2016-09-02 23:30:00,305.0
2016-09-03 00:00:00,236.0
2016-09-03 00:30:00,236.0
2016-09-03 01:00:00,236.0
2016-09-03 01:30:00,236.0
2016-09-03 02:00:00,288.0
2016-09-03 02:30:00,327.0
2016-09-03 03:00:00,319.0
2016-09-03 03:30:00,277.0
2016-09-03 04:00:00,233.0
2016-09-03 04:30:00,233.0
2016-09-03 05:00:00,233.0
2016-09-03 05:30:00,232.0
2016-09-03 06:00:00,231.0
2016-09-03 06:30:00,477.0
2016-09-03 07:00:00,1941.0
2016-09-03 07:30:00,4134.0
2016-09-03 08:00:00,3688.0
2016-09-03 08:30:00,1836.0
2016-09-03 09:00:00,366.0
2016-09-03 09:30:00,292.0
2016-09-03 10:00:00,293.0
2016-09-03 10:30:00,292.0
2016-09-03 11:00:00,292.0
2016-09-03 11:30:00,309.0
2016-09-03 12:00:00,395.0
2016-09-03 12:30:00,377.0
2016-09-03 13:00:00,301.0
2016-09-03 13:30:00,287.0
2016-09-03 14:00:00,287.0
2016-09-03 14:30:00,288.0
2016-09-03 15:00:00,3122.0
2016-09-03 15:30:00,3235.0
2016-09-03 16:00:00,675.0
2016-09-03 16:30:00,510.0
2016-09-03 17:00:00,645.0
2016-09-03 17:30:00,838.0
2016-09-03 18:00:00,618.0
2016-09-03 18:30:00,605.0
2016-09-03 19:00:00,731.0
2016-09-03 19:30:00,1924.0
2016-09-03 20:00:00,1991.0
2016-09-03 20:30:00,1918.0
2016-09-03 21:00:00,1281.0
2016-09-03 21:30:00,1287.0
2016-09-03 22:00:00,1312.0
2016-09-03 22:30:00,874.0
2016-09-03 23:00:00,564.0
2016-09-03 23:30:00,276.0
2016-09-04 00:00:00,244.0
2016-09-04 00:30:00,244.0
2016-09-04 01:00:00,241.0
2016-09-04 01:30:00,241.0
2016-09-04 02:00:00,240.0
2016-09-04 02:30:00,362.0
2016-09-04 03:00:00,391.0
2016-09-04 03:30:00,389.0
2016-09-04 04:00:00,387.0
2016-09-04 04:30:00,387.0
2016-09-04 05:00:00,386.0
2016-09-04 05:30:00,368.0
2016-09-04 06:00:00,299.0
2016-09-04 06:30:00,464.0
2016-09-04 07:00:00,402.0
2016-09-04 07:30:00,1345.0
2016-09-04 08:00:00,370.0
2016-09-04 08:30:00,239.0
2016-09-04 09:00:00,235.0
2016-09-04 09:30:00,250.0
2016-09-04 10:00:00,338.0
2016-09-04 10:30:00,323.0
2016-09-04 11:00:00,320.0
2016-09-04 11:30:00,318.0
2016-09-04 12:00:00,277.0
2016-09-04 12:30:00,243.0
2016-09-04 13:00:00,261.0
2016-09-04 13:30:00,282.0
2016-09-04 14:00:00,282.0
2016-09-04 14:30:00,282.0
2016-09-04 15:00:00,281.0
2016-09-04 15:30:00,281.0
2016-09-04 16:00:00,1033.0
2016-09-04 16:30:00,2380.0
2016-09-04 17:00:00,705.0
2016-09-04 17:30:00,768.0
2016-09-04 18:00:00,396.0
2016-09-04 18:30:00,1249.0
2016-09-04 19:00:00,341.0
2016-09-04 19:30:00,755.0
2016-09-04 20:00:00,2363.0
2016-09-04 20:30:00,2710.0
2016-09-04 21:00:00,3802.0
2016-09-04 21:30:00,2270.0
2016-09-04 22:00:00,1388.0
2016-09-04 22:30:00,1258.0
2016-09-04 23:00:00,1577.0
2016-09-04 23:30:00,465.0
2016-09-05 00:00:00,237.0
2016-09-05 00:30:00,236.0
2016-09-05 01:00:00,237.0
2016-09-05 01:30:00,236.0
2016-09-05 02:00:00,236.0
2016-09-05 02:30:00,237.0
2016-09-05 03:00:00,269.0
2016-09-05 03:30:00,335.0
2016-09-05 04:00:00,323.0
2016-09-05 04:30:00,328.0
2016-09-05 05:00:00,319.0
2016-09-05 05:30:00,276.0
2016-09-05 06:00:00,233.0
2016-09-05 06:30:00,445.0
2016-09-05 07:00:00,403.0
2016-09-05 07:30:00,544.0
2016-09-05 08:00:00,249.0
2016-09-05 08:30:00,227.0
2016-09-05 09:00:00,230.0
2016-09-05 09:30:00,230.0
2016-09-05 10:00:00,335.0
2016-09-05 10:30:00,317.0
2016-09-05 11:00:00,340.0
2016-09-05 11:30:00,318.0
2016-09-05 12:00:00,292.0
2016-09-05 12:30:00,235.0
2016-09-05 13:00:00,235.0
2016-09-05 13:30:00,256.0
2016-09-05 14:00:00,1325.0
2016-09-05 14:30:00,1892.0
2016-09-05 15:00:00,1427.0
2016-09-05 15:30:00,1832.0
2016-09-05 16:00:00,391.0
2016-09-05 16:30:00,801.0
2016-09-05 17:00:00,666.0
2016-09-05 17:30:00,729.0
2016-09-05 18:00:00,415.0
2016-09-05 18:30:00,967.0
2016-09-05 19:00:00,524.0
2016-09-05 19:30:00,440.0
2016-09-05 20:00:00,922.0
2016-09-05 20:30:00,3709.0
2016-09-05 21:00:00,5787.0
2016-09-05 21:30:00,3229.0
2016-09-05 22:00:00,1743.0
2016-09-05 22:30:00,683.0
2016-09-05 23:00:00,781.0
2016-09-05 23:30:00,437.0
2016-09-06 00:00:00,234.0
2016-09-06 00:30:00,234.0
2016-09-06 01:00:00,234.0
2016-09-06 01:30:00,235.0
2016-09-06 02:00:00,235.0
2016-09-06 02:30:00,235.0
2016-09-06 03:00:00,235.0
2016-09-06 03:30:00,235.0
